id,kode_3_digit_id,kode_4_digit,judul,deskripsi
209,77,2821,Industri Mesin Pertanian dan Kehutanan,"Subgolongan ini mencakup : - Industri traktor yang digunakan dalam pertanian dan kehutanan - Industri traktor berjalan (yang dikendalikan dengan jalan kaki) - Industri mesin pemotong rumput, termasuk pemotong rumput halaman rumah - Industri trailer (kereta gandeng) atau semi trailer bongkar muat secara otomatis untuk pertanian - Industri mesin pertanian untuk penyiapan, penanaman atau pemupukan lahan, seperti mesin bajak, penebar pupuk, penebar bibit, penggaruk dan lain-lain - Industri mesin pemanen atau pemotong tanaman (penebah), seperti pemotong, penebah, pemanen dan lain-lain - Industri mesin pemerah susu- Industri mesin penyemprot untuk keperluan pertanian - Industri berbagai macam mesin pertanian, seperti mesin penghangat unggas, mesin beternak lebah, peralatan untuk penyiapan makanan ternak dan mesin untuk pembersih, pemilih dan pemilah telur, buah dan lain-lain Subgolongan ini tidak mencakup : - Industri peralatan perkakas tangan pertanian yang digerakkan tanpa menggunakan tenaga listrik, lihat 2593 - Industri alat pembawa barang-barang untuk keperluan pertanian, lihat 2816 - Industri perkakas tangan yang digerakkan dengan tenaga listrik, lihat 2818 - Industri mesin pemisah krim, lihat 2825- Industri mesin untuk membersihkan, memilih, atau memotong bibit, biji padi-padian atau sayuran kacang yang telah dikeringkan, lihat 2825 - Industri traktor jalan raya untuk semi trailer, lihat 2910 - Industri trailer atau semi trailer jalan raya, lihat 2920"
210,77,2822,"Industri Mesin dan Perkakas Mesin Untuk Pengerjaan Logam, Kayu Dan Bahan Lainnya","Subgolongan ini mencakup : - Industri perkakas mesin untuk pembuatan/pengerjaan logam dan bahan lainnya (kayu, tulang, batu, plastik keras, karet keras, kaca dingin dan lain-lain), termasuk yang menggunakan sinar laser, gelombang elektromagnetik, bunga api plasma, getaran magnet dan lain-lain - Industri perkakas mesin untuk pemutar, pengeboran, penggilingan, pembentukan perencanaan, pengeboran, penggerinda dan lain-lain - Industri perkakas mesin pengepres dan stamping - Industri pengepres mesin dengan pukulan, pengepres hidrolik, rem hidrolik, palu, mesin penempa - Industri draw-bench, penggulung benang, atau mesin untuk pengerjaan kabel - Industri mesin stationary untuk pemakuan, stapler, perekatan atau lainnya untuk perakitan kayu, gabus, tulang, karet keras, atau plastik dan lain-lain - Industri mesin pengebor, pengisi, pengeling, pemotong lempengan logam dan lain-lain berputar stationary atau ketuk berputar - Industri mesin pengepres (penekan) untuk industri papan partikel dan sejenisnya - Industri mesin electroplating- Industri bagian-bagian dan aksesori untuk perkakas mesin, seperti work holder, dividing head dan bagian khusus lainnya yang digabungkan pada perkakas mesin Subgolongan ini tidak mencakup : - Industri perkakas yang dapat ditukarkan untuk perkakas tangan atau perkakas mesin (pengebor, pemukul, dies, pisau mesin penggilingan, perkakas pemutar, mata pisau gergaji, pisau pemotong dan lain-lain), lihat 2593 - Industri solder listrik tangan, lihat 2790 - Industri perkakas tangan yang menggunakan tenaga listrik, lihat 2818 - Industri mesin-mesin yang digunakan dalam penggilingan logam atau pengecoran logam, lihat 2823 - Industri mesin-mesin untuk penambangan dan penggalian, lihat 2824"
211,77,2823,Industri Mesin Metalurgi,"Subgolongan ini mencakup : - Industri mesin dan peralatan untuk pengolahan logam panas, seperti mesin pengubah, cetakan baja, pencedok dan penuang - Industri penggilingan penggulung logam dan penggulung untuk penggilingan sejenisnya Subgolongan ini tidak mencakup : - Industri draw bench, lihat 2822- Industri kotak pencetakan dan berbagai cetakan (kecuali cetakan baja/ingot), lihat 2593 - Industri mesin untuk pembentukan cetakan tuangan, lihat 2829"
212,77,2824,"Industri Mesin Penambangan, Penggalian dan Konstruksi","Subgolongan ini mencakup : - Industri elevator dan alat pembawa barang yang bekerja terus menerus untuk penggunaan di bawah tanah - Industri mesin pengeboran, pemotongan, dan mesin terowongan dan sinking (baik untuk penggunaan di bawah tanah atau tidak) - Industri mesin untuk pengolahan mineral dengan cara pemonitoran, pemilihan, pemisahan, pencucian, penghancuran dan lain-lain - Industri mesin pencampur beton dan mortar - Industri mesin pemindah tanah, seperti bulldozer, angle dozer, graders, scrapers, leveler, sekop, sekop pemuat dan lain-lain - Industri mesin pile-driver dan pile ekstraktor, penyebar mortar dan aspal, mesin penghalus permukaan beton dan lain-lain - Industri traktor tracklaying dan traktor yang digunakan dalam konstruksi atau pertambangan - Industri pisau bulldozer dan angle dozer- Industri truk dumping off-road Subgolongan ini tidak mencakup : - Industri peralatan pengangkat dan pengangkut, lihat 2816 - Industri traktor lainnya, lihat 2821, 2910 - Industri perkakas mesin untuk pengerjaan batu, termasuk mesin untuk memecah atau membersihkan batu, lihat 2822 - Industri lori/gerbong pencampur beton, lihat 2910 - Industri lokomotif pertambangan dan gerbong rel pertambangan, lihat 3020"
213,77,2825,"Industri Mesin Pengolahan Makanan, Minuman dan Tembakau","Subgolongan ini mencakup : - Industri mesin pengering pertanian- Industri mesin untuk industri susu, seperti mesin pemisah krim, mesin pengolahan susu (misalnya homogenizers), mesin pengubah susu (misalnya pembuat keju, dan mesin pencetak keju) dan mesin pembuat keju (misalnya homogenizers, pencetakan, pengepresan) - Industri mesin untuk industri penggilingan padi atau biji-bjian, seperti mesin untuk membersihkan, memilih atau memilahan benih padi atau biji-bijian dan sayuran kacang-kacangan yang dikeringkan (mesin penampi, lajur penyaring, pemisah, mesin penyikat biji-bijian dan lain-lain)"
214,77,2826,"Industri Mesin Tekstil, Pakaian Jadi dan Produk Kulit","Subgolongan ini mencakup : - Industri mesin tekstil, seperti mesin untuk penyiapan, produksi, pelemparan, penggambaran, pembuatan motif atau pemotong serat tekstil buatan tangan, bahan atau benang"
215,77,2829,Industri Mesin Keperluan Khusus Lainnya,"Subgolongan ini mencakup pembuatan mesin-mesin untuk keperluan khusus yang tidak diklasifikasikan di tempat lain. Subgolongan ini mencakup : - Industri mesin untuk pembuatan bubur kertas- Industri mesin untuk pembuatan kertas dan papan kertas - Industri mesin pengeringan kayu, bubur kertas, kertas atau papan kertas - Industri mesin untuk pembuatan barang-barang dari kertas atau papan kertas - Industri mesin untuk pengerjaan karet atau plastik lunak atau untuk pembuatan produk dari bahan tersebut, seperti mesin extrude, pencetak, mesin pembuatan ban angin (pneumatik) atau ban vulkanisir, mesin lainnya untuk pembuatan produk dari plastik atau karet khusus - Industri mesin cetak dan penjilidan buku dan mesin untuk pendukung pencetakan pada berbagai macam bahan - Industri mesin untuk memproduksi ubin, batubata, perekat keramik potongan, pipa, grafit elektroda, kapur tulis, cetakan besi tuang dan lain-lain - Industri mesin pabrik semi konduktor- Industri robot industri yang menjalankan berbagai tugas untuk keperluan khusus - Industri berbagai mesin dan peralatan untuk keperluan khusus, seperti mesin untuk merakit lampu listrik dan lampu elektronik, tabung atau bola lampu, mesin untuk memproduksi atau pekerjaan panas dari kaca atau barang-barang dari kaca, serat kaca atau benang dan mesin atau peralatan untuk pemisahan isotopik - Industri peralatan meluruskan dan menyeimbangkan ban (kecuali penyeimbang roda) - Industri sistem pelumasan pusat- Industri persneling pesawat terbang (launching gear), pelontar pembawa pesawat terbang (carrier catapult) dan peralatan yang terkait - Industri peralatan arena bowling otomatis (misalnya pin-setter) - Industri peralatan jalan berputar (roundabouts), ayunan, galeri menembak, gelanggang hiburan atau permainan lainnya Subgolongan ini tidak mencakup : - Industri alat-alat rumah tangga, lihat 2751, 2752, 2753 - Industri mesin fotokopi, lihat 2817- Industri mesin atau peralatan untuk mengerjakan karet keras, plastik keras atau kaca dingin, lihat 2822 - Industri cetakan baja, lihat 2823- Industri mesin cetak tekstil, lihat 2826"
216,78,2910,Industri Kendaraan Bermotor Roda Empat atau Lebih,"Subgolongan ini mencakup : - Industri mobil untuk penumpang- Industri kendaraan komersial, seperti van, lori, traktor over the road untuk semi trailer dan lain-lain - Industri bus, bus troli dan gerbong kereta- Industri mesin kendaraan bermotor- Industri chasis mesin- Industri kendaraan bermotor lainnya, seperti mobil salju, mobil golf, kendaraan amfibi, mobil pemadam kebakaran, pembersih jalan, perpustakaan mobil (travelling libraries), mobil berlapis baja dan lain-lain, lori pencampur beton dan ATV, go cart dan sejenisnya termasuk mobil balap - Industri pembangunan kembali mesin kendaraan bermotor Subgolongan ini tidak mencakup : - Industri peralatan penerangan untuk kendaraan bermotor, lihat 2740 - Industri piston, ring piston dan karburator lihat 2811 - Industri traktor pertanian, lihat 2821- Industri traktor yang digunakan untuk konstruksi atau penambangan, lihat 2824 - Industri truk dumping off-road, lihat 2824- Industri bodi untuk kendaraan bermotor, lihat 2920 - Industri bagian listrik untuk kendaraan bermotor, lihat 2930 - Industri bagian dan aksesoris untuk kendaran bermotor, lihat 2930 - Industri tank dan kendaraan tempur militer lainnya, lihat 3040 - Jasa perawatan, perbaikan dan pengubahan kendaran bermotor, lihat 4520"
217,79,2920,Industri Karoseri Kendaraan Bermotor Roda Empat atau Lebih dan Industri Trailer dan Semi Trailer,"Subgolongan ini mencakup : - Industri bodi karoseri, termasuk tempat duduk untuk kendaraan bermotor - Industri perlengkapan semua tipe kendaraan bermotor, trailer dan semi trailer - Industri trailer dan semi trailer, seperti untuk angkutan barang, seperti tanker, trailer pembawa dan lain-lain dan untuk angkutan penumpang, seperti trailer caravan dan lain-lain - Industri kontainer pengangkut dengan satu atau lebih moda angkutan Subgolongan ini tidak mencakup : - Industri trailer dan semi trailer yang khusus di desain untuk digunakan dalam pertanian, lihat 2821 - Industri suku cadang dan aksesoris bodi untuk kendaraan bermotor, lihat 2930 - Industri kendaraan yang ditarik binatang, lihat 3099"
218,80,2930,Industri Suku Cadang dan Aksesori Kendaraan Bermotor Roda Empat atau Lebih,"Subgolongan ini mencakup : - Industri berbagai macam suku cadang dan aksesori untuk kendaraan bermotor, seperti rem, gearboxes/persnelling, AS roda, road wheel, suspension shock absorber/sok breker suspensi, radiator, silencer, pipa pembuangan, kataliser pengubah, kopling, roda setir/kemudi, sistem kolom kemudi dan kotak kemudi - Industri suku cadang dan aksesori untuk bodi karoseri kendaraan bermotor, seperti sabuk pengaman, pintu, bamper, airbag - Industri tempat duduk mobil - Industri peralatan listrik kendaraan bermotor, seperti generator, alternator, busi, ignition wiring harnesses/starter, sistem buka tutup pintu dan jendela otomatis, pemasangan argometer ke dalam panel instrumen, pengatur voltaseSubgolongan ini tidak mencakup : - Industri ban, lihat 2211 - Industri selang dan sabuk karet dan produk karet yang lain, lihat 2219 - Industri selang dan sabuk plastik dan produk plastik yang lain, lihat 2223, 2229 - Industri baterai untuk kendaraan bermotor, lihat 2720 - Industri peralatan penerangan untuk kendaraan bermotor, lihat 2740 - Industri piston, ring piston dan karburator, lihat 2811 - Industri pompa untuk mesin dan kendaraan bermotor, lihat 2813 - Jasa perawatan dan perbaikan dan pengubahan kendaraan bermotor, lihat 4520"
219,81,3011,"Industri Pembuatan Kapal, Perahu dan Struktur Bangunan Terapung","Subgolongan ini mencakup industri pembuatan kapal, kecuali kapal untuk olahraga atau rekreasi dan konstruksi bangunan terapung. Subgolongan ini mencakup : - Industri pembuatan kapal komersial, seperti kapal penumpang, kapal ferry, kapal kargo, kapal tanker, kapal penyeret dan lain-lain - Industri pembuatan kapal perang - Industri pembuatan kapal penangkap ikan dan kapal untuk pabrik pengolahan ikan Subgolongan ini juga mencakup : - Industri pembuatan hovercraft (kecuali hovercraft jenis rekreasi) - Konstruksi platform, bangunan terapung atau penyelaman untuk kegiatan pengeboran - Konstruksi bangunan terapung, seperti dok terapung, ponton, coffer-dam, bangunan tempat pendaratan terapung, pelampung/buoys, tangki terapung, kapal barkas, tongkang, kapal derek, rakit yang dapat diisi udara bukan untuk rekreasi dan lain-lain - Industri bagian untuk kapal dan bangunan terapung Subgolongan ini tidak mencakup : - Industri suku cadang kapal (selain pemasangan lambung kapal), seperti industri layar (lihat 1392), industri baling-baling kapal (lihat 2599), industri jangkar besi atau baja (lihat 2599) dan industri mesin kapal laut (lihat 2811) - Industri peralatan navigasi, lihat 2651 - Industri peralatan penerangan untuk kapal, lihat 2740 - Industri kendaraan bermotor amfibi, lihat 2910 - Industri rakit atau boat yang dapat diisi udara untuk rekreasi, lihat 3012 - Jasa perbaikan dan perawatan khusus kapal dan bangunan terapung, lihat 3315 - Pemotongan kapal, lihat 3830 - Pemasangan interior kapal, lihat 4330"
220,81,3012,Industri Pembuatan Kapal dan Perahu Untuk Tujuan Wisata atau Rekreasi dan Olahraga,"Subgolongan ini mencakup : - Industri perahu dan rakit yang dapat diisi udara - Industri pembuatan kapal layar dengan atau tanpa motor penggerak - Industri pembuatan motor boats- Industri pembuatan hovercraft untuk rekreasi - Industri pembuatan kendaraan air pribadi- Industri perahu untuk olahraga dan kapal pesiar yang lain, seperti kano, kayak, perahu dayung, sampan Subgolongan ini tidak mencakup : - Industri suku cadang kapal pesiar dan perahu untuk olahraga, seperti industri layar (lihat 1392), industri jangkar besi/baja (lihat 2599), industri mesin kapal laut (lihat 2811) - Industri papan layar dan papan selancar, lihat 3230 - Jasa perawatan dan perbaikan atau pengubahan kapal pesiar, lihat 3315"
221,82,3020,Industri lokomotif dan gerbong kereta,"Subgolongan ini mencakup : - Industri lokomotif kereta api listrik, diesel, uap dan lainnya - Industri gerbong kereta api self propelled (pendorong sendiri) atau gerbong kereta api listrik atau trem, vans dan truk, termasuk perawatan atau perbaikannya - Industri gerbong kereta api atau kereta api listrik, tidak self-propelled (pendorong sendiri), seperti gerbong penumpang, gerbong barang, gerbong tangki, gerbong bengkel, gerbong mobil derek, gerbong dan kereta pembongkar, gerobak dan lain-lain - Industri suku cadang khusus kereta api atau kereta api listrik atau gerbong, seperti bogies, as dan roda, rem dan suku cadang rem, peralatan kopling dan hook, buffer dan suku cadang buffer, sok breker, kerangka lokomotif dan gerbong"
